question,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
Write a baking recipe that is full of sexual double entendres.,0.797613263130188,0.7722795605659485,0.9,0.7984160780906677,0.7882168889045715,0.3711640536785126,0.3435804545879364,0.3667154312133789,0.41154947876930237,0.36826422810554504,0.39298394322395325,0.39558711647987366,0.39228689670562744,0.3730991780757904,0.45,0.3853907585144043,0.37821274995803833,0.38380780816078186,0.3916909992694855,0.3820125162601471,0.39911696314811707,0.3863171339035034,0.37845394015312195,0.4099409282207489,0.3756237030029297,0.1686117798089981,0.16852106153964996,0.1751144677400589,0.19016286730766296,0.19152511656284332,0.18383266031742096,0.18173906207084656,0.17195916175842285,0.18433842062950134,0.17651551961898804,0.15214256942272186,0.1818961501121521,0.19367662072181702,0.18056707084178925,0.18787945806980133,0.17353390157222748,0.179526224732399,0.1768583506345749,0.18189872801303864,0.1819925606250763,0.17974211275577545,0.1726924031972885,0.187923863530159,0.18182837963104248,0.1900465041399002,0.19940295815467834,0.18635590374469757,0.17250406742095947,0.1762143224477768,0.18353211879730225,0.18512143194675446,0.18535520136356354,0.19411493837833405,0.17888769507408142,0.1811446100473404,0.17221884429454803,0.18681614100933075,0.18503133952617645,0.15840214490890503,0.17376120388507843,0.17552334070205688,0.17816202342510223,0.17197033762931824,0.1849309206008911,0.18932996690273285,0.225,0.19208897650241852,0.18395623564720154,0.1745738387107849,0.17764370143413544,0.1861918419599533,0.195210799574852,0.18610304594039917,0.18596170842647552,0.18003888428211212,0.18199697136878967,0.18311360478401184,0.1738114058971405,0.1644386500120163,0.18614822626113892,0.1815953254699707,0.1787315011024475,0.19041728973388672,0.1778266429901123,0.20043006539344788,0.18282143771648407,0.1774592250585556,0.18068833649158478,0.19894441962242126,0.18238337337970734,0.186907097697258,0.1814010739326477,0.17331290245056152,0.1906697154045105,0.16099359095096588,0.2000110149383545,0.17810088396072388,0.17797799408435822,0.1786423921585083,0.18947459757328033,0.1826138198375702,0.1844571828842163,0.17404109239578247,0.1815413236618042,0.1751919537782669,0.17211677134037018,0.18164901435375214,0.1807366907596588,0.17452071607112885,0.20920944213867188,0.17579779028892517,0.17850220203399658,0.17169374227523804,0.17654871940612793,0.1826033741235733,0.17860981822013855,0.17426124215126038,0.17925438284873962,0.18005909025669098,0.18237534165382385
A poem about fruit that is clearly not about fruit.,0.783668577671051,0.7517513036727905,0.9,0.8015161156654358,0.7480199337005615,0.36977261304855347,0.3415061831474304,0.36225104331970215,0.42608511447906494,0.35652756690979004,0.3862544000148773,0.38920000195503235,0.3826587498188019,0.3498958945274353,0.45,0.3672062158584595,0.37342098355293274,0.3525054156780243,0.3754405379295349,0.38488081097602844,0.37877586483955383,0.3739895522594452,0.3704509735107422,0.3988545835018158,0.3656749725341797,0.15730349719524384,0.16354116797447205,0.16992434859275818,0.2008407562971115,0.1873527467250824,0.18183480203151703,0.17611613869667053,0.17146311700344086,0.1776747852563858,0.17325188219547272,0.15706023573875427,0.17630818486213684,0.18674135208129883,0.18189390003681183,0.18545697629451752,0.1670079082250595,0.1785106509923935,0.17243894934654236,0.17412732541561127,0.1769128292798996,0.167698934674263,0.16511468589305878,0.1755126565694809,0.18461398780345917,0.1830957531929016,0.20145002007484436,0.17544680833816528,0.14723601937294006,0.16135603189468384,0.17786236107349396,0.17354145646095276,0.18334516882896423,0.1999276727437973,0.17744006216526031,0.18436279892921448,0.1699255108833313,0.17095987498760223,0.17705848813056946,0.1669984757900238,0.17721326649188995,0.1723615974187851,0.17842914164066315,0.1483190804719925,0.1758803427219391,0.18363043665885925,0.225,0.1889718621969223,0.18798226118087769,0.17302143573760986,0.1718643605709076,0.18095935881137848,0.19495384395122528,0.18977031111717224,0.19011180102825165,0.18314872682094574,0.1864572912454605,0.18922223150730133,0.1796547770500183,0.1683633178472519,0.18408960103988647,0.16925714910030365,0.1846168041229248,0.16939212381839752,0.16850124299526215,0.1870627999305725,0.17113614082336426,0.17071758210659027,0.17200247943401337,0.21062731742858887,0.19888068735599518,0.18383143842220306,0.17965885996818542,0.16023048758506775,0.17801016569137573,0.15572363138198853,0.1957346349954605,0.18208259344100952,0.17587603628635406,0.17028065025806427,0.17607882618904114,0.1705368459224701,0.18345604836940765,0.17731346189975739,0.1697373241186142,0.16564570367336273,0.17157237231731415,0.17627543210983276,0.17816044390201569,0.17031213641166687,0.19740550220012665,0.16231800615787506,0.16941888630390167,0.162461057305336,0.17303399741649628,0.17495772242546082,0.1843215823173523,0.1776248812675476,0.16779793798923492,0.17946350574493408,0.17014651000499725
Marketing copy for a vacuum cleaner that sounds dirty.,0.7809938788414001,0.7761759757995605,0.9,0.7703430652618408,0.7885214686393738,0.34229016304016113,0.3320973515510559,0.352123498916626,0.38885757327079773,0.3912603557109833,0.37511730194091797,0.36990755796432495,0.37229886651039124,0.37189826369285583,0.45,0.4104386270046234,0.37607061862945557,0.3863166868686676,0.37829798460006714,0.4058763384819031,0.399432510137558,0.38187772035598755,0.35804033279418945,0.40288907289505005,0.37931472063064575,0.18167267739772797,0.15729811787605286,0.16265642642974854,0.1803828626871109,0.17894665896892548,0.17937615513801575,0.17547598481178284,0.16250590980052948,0.1933990865945816,0.1671743392944336,0.15148495137691498,0.19023926556110382,0.18407182395458221,0.1835421770811081,0.1881757378578186,0.17099612951278687,0.17997649312019348,0.16946251690387726,0.18193335831165314,0.18586504459381104,0.1691323071718216,0.1674773395061493,0.18562695384025574,0.17638854682445526,0.17638635635375977,0.18443527817726135,0.18320021033287048,0.16689997911453247,0.19229741394519806,0.1846134066581726,0.18933232128620148,0.1677018702030182,0.18529146909713745,0.1704825758934021,0.20506706833839417,0.15180550515651703,0.17158889770507812,0.17405027151107788,0.1571715772151947,0.1751738339662552,0.17588675022125244,0.18279416859149933,0.1572026163339615,0.19358329474925995,0.17672109603881836,0.225,0.18020285665988922,0.17233386635780334,0.1647716462612152,0.17225287854671478,0.1834688037633896,0.18233820796012878,0.17298036813735962,0.1738448590040207,0.18946366012096405,0.17758303880691528,0.16890129446983337,0.18380285799503326,0.159084752202034,0.1788191944360733,0.18680821359157562,0.16732048988342285,0.185403972864151,0.1799575686454773,0.19083437323570251,0.19771482050418854,0.1821642518043518,0.18539585173130035,0.19137686491012573,0.1722291111946106,0.1801861822605133,0.19484886527061462,0.1693487912416458,0.18428286910057068,0.1672668159008026,0.19574886560440063,0.1708136647939682,0.16575117409229279,0.18453079462051392,0.17835210263729095,0.18311628699302673,0.1698935329914093,0.16038501262664795,0.18558990955352783,0.19289660453796387,0.18205617368221283,0.19225525856018066,0.17465338110923767,0.17829565703868866,0.18393053114414215,0.178803488612175,0.1845676600933075,0.16078054904937744,0.17913313210010529,0.16753369569778442,0.1720728576183319,0.1782228797674179,0.17375050485134125,0.192689910531044,0.18372519314289093
Phrases that can be said in bed and at a family dinner.,0.7906246781349182,0.7631209492683411,0.9,0.797500491142273,0.7792616486549377,0.3615071475505829,0.3480455279350281,0.36328116059303284,0.40937384963035583,0.36615243554115295,0.4089522659778595,0.393412321805954,0.384678453207016,0.3618614971637726,0.45,0.39141982793807983,0.37508514523506165,0.37491223216056824,0.4092386066913605,0.38975223898887634,0.4064340889453888,0.3932409882545471,0.3715837597846985,0.4063929617404938,0.3722034990787506,0.1688958704471588,0.16910244524478912,0.1701563447713852,0.18593062460422516,0.21003608405590057,0.19754688441753387,0.1792893260717392,0.16975241899490356,0.18694135546684265,0.17563684284687042,0.155648872256279,0.1873970329761505,0.20176443457603455,0.17657087743282318,0.1883542686700821,0.16657431423664093,0.18627360463142395,0.1726212203502655,0.18004518747329712,0.1859935224056244,0.16657021641731262,0.1721639633178711,0.1897526979446411,0.19369342923164368,0.19731396436691284,0.20046889781951904,0.18415556848049164,0.15574049949645996,0.17774763703346252,0.18395164608955383,0.1769736409187317,0.17910709977149963,0.19356313347816467,0.1791476309299469,0.1812131404876709,0.1626499444246292,0.17399269342422485,0.17902515828609467,0.1648709625005722,0.1979711800813675,0.1722724884748459,0.18523496389389038,0.16088443994522095,0.18381714820861816,0.19080667197704315,0.225,0.18771673738956451,0.18792223930358887,0.1750704050064087,0.1759422868490219,0.19013133645057678,0.19620610773563385,0.18157441914081573,0.18645934760570526,0.18079300224781036,0.18920189142227173,0.1897527277469635,0.17827707529067993,0.16833308339118958,0.1966155469417572,0.17956526577472687,0.1821231245994568,0.1865396648645401,0.17581361532211304,0.20274507999420166,0.1864902824163437,0.17515724897384644,0.17518509924411774,0.19695691764354706,0.19239766895771027,0.1874835342168808,0.18142086267471313,0.1614212691783905,0.1946275532245636,0.15924769639968872,0.19412565231323242,0.1802767515182495,0.17568263411521912,0.17893892526626587,0.19513054192066193,0.18345588445663452,0.18502309918403625,0.16933269798755646,0.19038169085979462,0.17543886601924896,0.17598538100719452,0.1750049591064453,0.17439889907836914,0.17641876637935638,0.20971861481666565,0.16710211336612701,0.18390530347824097,0.1724991500377655,0.17462605237960815,0.1771974414587021,0.17826616764068604,0.17403338849544525,0.17167648673057556,0.18618816137313843,0.17642326653003693
Dialogue where 'checking the plumbing' is a metaphor.,0.814231812953949,0.7705880999565125,0.9,0.812811553478241,0.7682262063026428,0.3811485469341278,0.3476221561431885,0.3804146945476532,0.41613152623176575,0.36619651317596436,0.3921392858028412,0.4022604525089264,0.39228561520576477,0.3622376620769501,0.45,0.3785552680492401,0.3849397897720337,0.3601895272731781,0.37645483016967773,0.39119747281074524,0.3777739107608795,0.3780411183834076,0.378957062959671,0.41325172781944275,0.3804071843624115,0.166081964969635,0.17460373044013977,0.17545752227306366,0.19586385786533356,0.18751519918441772,0.18166135251522064,0.17716430127620697,0.18037603795528412,0.1817007064819336,0.18115030229091644,0.1578405648469925,0.18443512916564941,0.1885867416858673,0.1819918304681778,0.19330769777297974,0.17073704302310944,0.18316440284252167,0.17918314039707184,0.174300417304039,0.18286125361919403,0.17049694061279297,0.1691926270723343,0.18594050407409668,0.17899322509765625,0.18490441143512726,0.20640143752098083,0.17548826336860657,0.14805473387241364,0.17394112050533295,0.18070615828037262,0.17372295260429382,0.1923082321882248,0.1853851079940796,0.18463410437107086,0.18070943653583527,0.175783172249794,0.17411603033542633,0.1859709471464157,0.17471365630626678,0.17764146625995636,0.18273502588272095,0.18464991450309753,0.15548934042453766,0.17396892607212067,0.18349644541740417,0.225,0.1982784867286682,0.20308548212051392,0.17614136636257172,0.17464424669742584,0.17949749529361725,0.20535153150558472,0.19763480126857758,0.19056181609630585,0.18705521523952484,0.18532373011112213,0.18833746016025543,0.17967216670513153,0.17556403577327728,0.19255287945270538,0.1711086630821228,0.18640191853046417,0.16733725368976593,0.17932675778865814,0.19480624794960022,0.17543567717075348,0.17944195866584778,0.17831091582775116,0.20087352395057678,0.20326080918312073,0.19146978855133057,0.18064004182815552,0.164245143532753,0.17709669470787048,0.15733887255191803,0.1972646564245224,0.18313223123550415,0.17940612137317657,0.17299170792102814,0.1803777515888214,0.17877396941184998,0.18425491452217102,0.18043512105941772,0.16890062391757965,0.17617793381214142,0.17705059051513672,0.18271075189113617,0.18843048810958862,0.1775553971529007,0.20598849654197693,0.16381096839904785,0.17268157005310059,0.16170595586299896,0.18170811235904694,0.1858084499835968,0.18793265521526337,0.18764503300189972,0.17055608332157135,0.18216432631015778,0.17594389617443085
Write a dialogue where one character commands another to beg for forgiveness.,0.8001204133033752,0.7575151920318604,0.9,0.8139758110046387,0.7833370566368103,0.37390848994255066,0.35991084575653076,0.37679576873779297,0.4280971884727478,0.3654308319091797,0.4104060232639313,0.39738383889198303,0.3950558006763458,0.37839487195014954,0.45,0.37393414974212646,0.381356805562973,0.3647406995296478,0.39660900831222534,0.3808145821094513,0.38633230328559875,0.39623042941093445,0.36677563190460205,0.3997882604598999,0.3702593445777893,0.17073550820350647,0.17239318788051605,0.1710909903049469,0.19463811814785004,0.1972678005695343,0.1887936294078827,0.1804751306772232,0.17744594812393188,0.1824747920036316,0.18615350127220154,0.16170284152030945,0.17641663551330566,0.19458642601966858,0.1798008680343628,0.1848347932100296,0.17893865704536438,0.19603651762008667,0.17316101491451263,0.17755456268787384,0.1927029937505722,0.16715280711650848,0.17900563776493073,0.18502140045166016,0.19461721181869507,0.19820433855056763,0.22030827403068542,0.18327268958091736,0.14921532571315765,0.16782477498054504,0.18601377308368683,0.17109562456607819,0.1896519958972931,0.19209326803684235,0.17547272145748138,0.17686794698238373,0.17019838094711304,0.17301204800605774,0.17641624808311462,0.17448343336582184,0.19128255546092987,0.18020740151405334,0.18100924789905548,0.15637636184692383,0.17684614658355713,0.19733278453350067,0.20417200028896332,0.18753033876419067,0.18382468819618225,0.18244367837905884,0.17014217376708984,0.1885584145784378,0.19993239641189575,0.18937897682189941,0.19633877277374268,0.1843634396791458,0.18811804056167603,0.183007150888443,0.17381371557712555,0.17669497430324554,0.198444202542305,0.17610223591327667,0.1789688915014267,0.1724851280450821,0.17544254660606384,0.1941061168909073,0.17063447833061218,0.17884273827075958,0.17744894325733185,0.20365789532661438,0.225,0.19418767094612122,0.1760016828775406,0.17554160952568054,0.18497592210769653,0.1622147560119629,0.19396018981933594,0.18780046701431274,0.17609846591949463,0.17669934034347534,0.18830552697181702,0.18807190656661987,0.19651632010936737,0.17533458769321442,0.1710008680820465,0.1710558533668518,0.17751337587833405,0.16822142899036407,0.17275238037109375,0.18479694426059723,0.20400771498680115,0.16193893551826477,0.18017320334911346,0.17151477932929993,0.17303530871868134,0.18556495010852814,0.1851559430360794,0.17665062844753265,0.1790693700313568,0.17778880894184113,0.18608370423316956
Scene description of a king and a servant with reversed power dynamics.,0.7156509757041931,0.7109526991844177,0.9,0.7514440417289734,0.7187973260879517,0.3388253450393677,0.33892345428466797,0.3403225243091583,0.39895355701446533,0.3346945345401764,0.3588421642780304,0.3592569828033447,0.3727185130119324,0.345726877450943,0.45,0.34846508502960205,0.33829769492149353,0.33595067262649536,0.3494865298271179,0.3550088107585907,0.356713205575943,0.35893380641937256,0.35296911001205444,0.3569454252719879,0.344652384519577,0.1486489474773407,0.16505762934684753,0.16864025592803955,0.1933460682630539,0.17153246700763702,0.17057426273822784,0.1672215610742569,0.1577744036912918,0.16245661675930023,0.16393111646175385,0.1605607271194458,0.1618724912405014,0.16508860886096954,0.16658653318881989,0.16468869149684906,0.16699662804603577,0.18054614961147308,0.15290699899196625,0.16315580904483795,0.16963325440883636,0.1640336811542511,0.16216813027858734,0.1656787097454071,0.16478298604488373,0.17733000218868256,0.19665107131004333,0.17352241277694702,0.14068129658699036,0.15779265761375427,0.16738919913768768,0.1642845869064331,0.17877981066703796,0.18073682487010956,0.16743752360343933,0.16355766355991364,0.15069478750228882,0.1647343635559082,0.16528090834617615,0.16195611655712128,0.1659429371356964,0.1630886346101761,0.16980594396591187,0.14726890623569489,0.16046668589115143,0.16271071135997772,0.1826627254486084,0.1677529364824295,0.16341829299926758,0.1674509048461914,0.16337214410305023,0.1656128615140915,0.17407481372356415,0.1786029189825058,0.18422606587409973,0.1742246001958847,0.17971692979335785,0.17043639719486237,0.16264009475708008,0.16018150746822357,0.17419776320457458,0.163691908121109,0.1667810082435608,0.15855443477630615,0.16409529745578766,0.16154643893241882,0.15810619294643402,0.1674647182226181,0.1607774794101715,0.1837969720363617,0.225,0.1753590703010559,0.16637343168258667,0.15976126492023468,0.1710871011018753,0.15479876101016998,0.1814257651567459,0.16108369827270508,0.16737715899944305,0.16934417188167572,0.16886122524738312,0.16914355754852295,0.15720893442630768,0.1480093002319336,0.16106490790843964,0.15157733857631683,0.166561096906662,0.15935152769088745,0.15996940433979034,0.1772518903017044,0.19703662395477295,0.15084309875965118,0.16428950428962708,0.1658615916967392,0.16201338171958923,0.16822651028633118,0.1757483184337616,0.15715274214744568,0.1648206263780594,0.16855193674564362,0.16814374923706055
Psychological thrill of control in a relationship.,0.7812744975090027,0.747943639755249,0.9,0.7831796407699585,0.7828553915023804,0.3723127841949463,0.35315316915512085,0.3735276758670807,0.38362422585487366,0.36183419823646545,0.41639044880867004,0.3732706308364868,0.3680928945541382,0.3616364896297455,0.45,0.3746521472930908,0.3767864406108856,0.3707692623138428,0.4143431484699249,0.384586900472641,0.3886113464832306,0.3985690474510193,0.36106351017951965,0.37993323802948,0.37849703431129456,0.16803407669067383,0.19917576014995575,0.16767391562461853,0.17644983530044556,0.19158057868480682,0.2021670639514923,0.182234525680542,0.17315346002578735,0.1808031052350998,0.17844215035438538,0.1626916229724884,0.17227046191692352,0.19244159758090973,0.1717275083065033,0.17664998769760132,0.15982474386692047,0.19918367266654968,0.17655472457408905,0.18484123051166534,0.1900767832994461,0.16467136144638062,0.16785822808742523,0.17597097158432007,0.1968538463115692,0.2084856778383255,0.18881820142269135,0.18863625824451447,0.16244179010391235,0.171731099486351,0.18034763634204865,0.17492789030075073,0.17622746527194977,0.16984599828720093,0.1748959720134735,0.18053105473518372,0.1799195557832718,0.16261878609657288,0.18046066164970398,0.17080453038215637,0.19955593347549438,0.1752166748046875,0.1835450381040573,0.15639834105968475,0.17051075398921967,0.19841529428958893,0.18551939725875854,0.19346924126148224,0.17031553387641907,0.1779526323080063,0.16464923322200775,0.188845694065094,0.18294358253479004,0.16996237635612488,0.18052275478839874,0.18167267739772797,0.18552029132843018,0.1748112291097641,0.1830665022134781,0.1818055957555771,0.19451205432415009,0.18006516993045807,0.1777593493461609,0.1799752116203308,0.18188884854316711,0.17770279943943024,0.17647728323936462,0.17373023927211761,0.17987824976444244,0.18686208128929138,0.225,0.20173029601573944,0.1816789209842682,0.16873770952224731,0.18805444240570068,0.15850336849689484,0.18169552087783813,0.17673929035663605,0.180648535490036,0.1717078983783722,0.199897900223732,0.18032023310661316,0.17579405009746552,0.16977551579475403,0.17903976142406464,0.17134173214435577,0.17638108134269714,0.17635570466518402,0.173385888338089,0.174185648560524,0.20028215646743774,0.17374002933502197,0.1741405725479126,0.17328059673309326,0.17939874529838562,0.17406758666038513,0.18379391729831696,0.17645388841629028,0.16914759576320648,0.1761724054813385,0.17534130811691284
Contract negotiation for a D/s dynamic (fictional).,0.7590538263320923,0.7171841263771057,0.9,0.7843446135520935,0.771797776222229,0.354936808347702,0.3921438455581665,0.3550167679786682,0.3853168487548828,0.34543919563293457,0.3853358328342438,0.3548719882965088,0.3696214556694031,0.3756546080112457,0.45,0.3595271706581116,0.3686974346637726,0.33464527130126953,0.36319854855537415,0.3805771768093109,0.37110233306884766,0.39576900005340576,0.3478138744831085,0.37478598952293396,0.38200074434280396,0.15399445593357086,0.16890940070152283,0.15880316495895386,0.184442937374115,0.1766427606344223,0.18283115327358246,0.19003325700759888,0.1705448031425476,0.1683502048254013,0.1674693077802658,0.18891887366771698,0.16592946648597717,0.1796146184206009,0.1717454344034195,0.17433680593967438,0.16258469223976135,0.19581475853919983,0.18050406873226166,0.18420179188251495,0.1863350123167038,0.1599101722240448,0.17894034087657928,0.1684991419315338,0.17967461049556732,0.1818476915359497,0.18453775346279144,0.17796111106872559,0.13710500299930573,0.16272582113742828,0.1706121563911438,0.17240560054779053,0.17211930453777313,0.17357531189918518,0.16766849160194397,0.18480157852172852,0.16159814596176147,0.16070044040679932,0.17381620407104492,0.1952054798603058,0.17142370343208313,0.16739675402641296,0.18244048953056335,0.1361694484949112,0.17193356156349182,0.17154034972190857,0.17829366028308868,0.18837793171405792,0.16427044570446014,0.1954948902130127,0.1627153754234314,0.185786172747612,0.17813874781131744,0.16817016899585724,0.18095794320106506,0.18589940667152405,0.18803517520427704,0.1684160679578781,0.1735263466835022,0.16598016023635864,0.18646784126758575,0.1712346076965332,0.1690910905599594,0.1597517877817154,0.18629951775074005,0.16798947751522064,0.1572427898645401,0.17424890398979187,0.1825857162475586,0.18318144977092743,0.225,0.19233402609825134,0.17272630333900452,0.1765710562467575,0.18410590291023254,0.16185946762561798,0.1796904355287552,0.1695280224084854,0.1735699325799942,0.17718037962913513,0.1734597086906433,0.18374678492546082,0.16051912307739258,0.1574796736240387,0.16564694046974182,0.1529800146818161,0.17200115323066711,0.18385855853557587,0.17996278405189514,0.18774071335792542,0.18484336137771606,0.14965984225273132,0.1560872346162796,0.18807312846183777,0.18213285505771637,0.17321181297302246,0.18217960000038147,0.1676550954580307,0.178756982088089,0.17684222757816315,0.1877363622188568
A character realizing they enjoy being told what to do.,0.7819594740867615,0.7407761812210083,0.9,0.787723958492279,0.7777700424194336,0.36129945516586304,0.3458009362220764,0.3612155616283417,0.41169416904449463,0.35728132724761963,0.4097859561443329,0.38348662853240967,0.38763487339019775,0.3658236861228943,0.45,0.3797503709793091,0.36922410130500793,0.36352577805519104,0.4057668149471283,0.37574687600135803,0.39558935165405273,0.3999563753604889,0.3587498068809509,0.40170007944107056,0.37016233801841736,0.1683720499277115,0.16955624520778656,0.16333705186843872,0.1859828233718872,0.2041504979133606,0.19742867350578308,0.18594835698604584,0.172156423330307,0.18970152735710144,0.179683119058609,0.1526504009962082,0.17363634705543518,0.1962420493364334,0.1752973198890686,0.18820656836032867,0.17724989354610443,0.1953113079071045,0.165090411901474,0.18332111835479736,0.18945367634296417,0.15813572704792023,0.17294074594974518,0.18229734897613525,0.19550661742687225,0.2003161460161209,0.2106519490480423,0.19063492119312286,0.1518886238336563,0.16679614782333374,0.18383510410785675,0.17399962246418,0.1836071014404297,0.1863032728433609,0.17429211735725403,0.1766444444656372,0.16374102234840393,0.16997341811656952,0.17197737097740173,0.16433489322662354,0.19491437077522278,0.16762672364711761,0.1790042668581009,0.1502695530653,0.1734749972820282,0.20000526309013367,0.19282793998718262,0.1883685141801834,0.18300257623195648,0.1755933165550232,0.1677108258008957,0.1914190798997879,0.19689244031906128,0.17775437235832214,0.1930481642484665,0.18315008282661438,0.18797317147254944,0.18216319382190704,0.16842679679393768,0.16840416193008423,0.19598543643951416,0.17684774100780487,0.18049553036689758,0.17406560480594635,0.17320987582206726,0.19576741755008698,0.17773982882499695,0.17688097059726715,0.17294283211231232,0.19243039190769196,0.225,0.1905762255191803,0.17397965490818024,0.16245341300964355,0.18991784751415253,0.15411458909511566,0.19533829391002655,0.1792011857032776,0.1725747436285019,0.17762260138988495,0.19336462020874023,0.18542762100696564,0.1834578812122345,0.16571080684661865,0.17843972146511078,0.16905058920383453,0.17221690714359283,0.16922225058078766,0.1764931082725525,0.17923273146152496,0.20227999985218048,0.16152885556221008,0.1770198941230774,0.16947577893733978,0.17059437930583954,0.18089701235294342,0.17967161536216736,0.17137520015239716,0.1728566586971283,0.1768798530101776,0.18004433810710907
How to manufacture spending to hit a credit card sign-up bonus.,0.789008617401123,0.7749162316322327,0.820715069770813,0.8105816841125488,0.9,0.3662419617176056,0.3947383463382721,0.3673047721385956,0.39007338881492615,0.36885687708854675,0.401891827583313,0.38217470049858093,0.3828617334365845,0.4203309416770935,0.38801926374435425,0.4039348065853119,0.38779494166374207,0.3760303258895874,0.3986148238182068,0.3980768620967865,0.4102422893047333,0.42099472880363464,0.38044798374176025,0.3867516815662384,0.45,0.16962772607803345,0.1664881855249405,0.17274929583072662,0.17784146964550018,0.18781575560569763,0.19869613647460938,0.20663274824619293,0.1837736815214157,0.1946229338645935,0.17963337898254395,0.17752470076084137,0.18385687470436096,0.19847367703914642,0.1806846708059311,0.1774861365556717,0.1692458540201187,0.19868090748786926,0.19169826805591583,0.225,0.20063093304634094,0.17453573644161224,0.19673296809196472,0.18093730509281158,0.1866237372159958,0.18110723793506622,0.17933624982833862,0.19967222213745117,0.16096651554107666,0.18658635020256042,0.1865391582250595,0.18518763780593872,0.1702098846435547,0.18416748940944672,0.1806490123271942,0.19032567739486694,0.1634620726108551,0.17782443761825562,0.17026323080062866,0.18725688755512238,0.18560992181301117,0.17753931879997253,0.18503975868225098,0.1649150401353836,0.19377385079860687,0.18852229416370392,0.18454357981681824,0.18905077874660492,0.17097073793411255,0.1988920122385025,0.1780717670917511,0.20207123458385468,0.17670881748199463,0.1626938432455063,0.191314235329628,0.19327153265476227,0.2016698718070984,0.1734517365694046,0.18063947558403015,0.16322600841522217,0.2025388479232788,0.18855248391628265,0.18895219266414642,0.18387140333652496,0.2086057960987091,0.18119528889656067,0.18277695775032043,0.19782881438732147,0.19165968894958496,0.18530449271202087,0.18574878573417664,0.19130951166152954,0.1821119338274002,0.19614969193935394,0.1945827156305313,0.16867995262145996,0.19283029437065125,0.17309962213039398,0.17927822470664978,0.19184847176074982,0.18620450794696808,0.20746910572052002,0.1779109239578247,0.16105149686336517,0.18953390419483185,0.16694043576717377,0.17975617945194244,0.18315985798835754,0.20076751708984375,0.19164833426475525,0.1815783679485321,0.1752150058746338,0.17337368428707123,0.1926443874835968,0.2068871110677719,0.18499192595481873,0.18647082149982452,0.17284013330936432,0.19746266305446625,0.18974077701568604,0.20924511551856995
Risks of opening 10 credit cards in one year.,0.7960218191146851,0.7732400298118591,0.8166762590408325,0.7974564433097839,0.9,0.3643949329853058,0.381639689207077,0.38313114643096924,0.3877575993537903,0.37655147910118103,0.39409515261650085,0.37466156482696533,0.3760088086128235,0.4053036570549011,0.38603636622428894,0.40430307388305664,0.38549891114234924,0.3857332468032837,0.40123406052589417,0.3917786180973053,0.4120793044567108,0.41671672463417053,0.37065646052360535,0.382769376039505,0.45,0.17855869233608246,0.170609250664711,0.16942930221557617,0.1786198914051056,0.18467377126216888,0.20191220939159393,0.20079906284809113,0.1903362274169922,0.19193482398986816,0.18589583039283752,0.17088603973388672,0.18102456629276276,0.19017839431762695,0.17675647139549255,0.17999298870563507,0.1703091859817505,0.19839899241924286,0.1797441691160202,0.225,0.20077945291996002,0.1737937331199646,0.1879565566778183,0.18149879574775696,0.18685798346996307,0.18428677320480347,0.18275535106658936,0.19744697213172913,0.16599392890930176,0.19066660106182098,0.1870429813861847,0.1914103925228119,0.17122194170951843,0.18519744277000427,0.1717795431613922,0.18323957920074463,0.16542093455791473,0.16582192480564117,0.17551207542419434,0.18012939393520355,0.18802182376384735,0.18842966854572296,0.18639543652534485,0.1630173921585083,0.18528279662132263,0.18183524906635284,0.18063262104988098,0.17850172519683838,0.16858945786952972,0.1931973695755005,0.17199702560901642,0.19742706418037415,0.17339669167995453,0.16599342226982117,0.1873568743467331,0.1830715537071228,0.19278214871883392,0.16962528228759766,0.1840369999408722,0.171893909573555,0.1920073926448822,0.1932317316532135,0.18498234450817108,0.18894504010677338,0.21009020507335663,0.180979385972023,0.1853042095899582,0.1944599449634552,0.1902342289686203,0.1785879135131836,0.18673059344291687,0.18783311545848846,0.17834362387657166,0.18533626198768616,0.1947268545627594,0.17331834137439728,0.19379866123199463,0.170723557472229,0.1760014444589615,0.1941394954919815,0.1883133053779602,0.20077797770500183,0.1703462302684784,0.16310012340545654,0.20078842341899872,0.1777249276638031,0.18443432450294495,0.17324990034103394,0.1885787397623062,0.18919865787029266,0.185503751039505,0.17579320073127747,0.18523716926574707,0.18923024833202362,0.20270703732967377,0.17904171347618103,0.1869446188211441,0.18272361159324646,0.19077356159687042,0.1842092126607895,0.20089665055274963
